znak_id,tip_znaka,stanje,semafor_id,status
1473,pedestrian_crossing,dobro,146,aktivan
1473,pedestrian_crossing,dobro,147,aktivan
1474,pedestrian_crossing,dobro,144,aktivan
1474,pedestrian_crossing,dobro,145,aktivan
1474,pedestrian_crossing,dobro,146,aktivan
1474,pedestrian_crossing,dobro,147,aktivan
1475,stop,dobro,146,aktivan
1476,pedestrian_crossing,dobro,148,aktivan
1476,pedestrian_crossing,dobro,149,aktivan
1476,pedestrian_crossing,dobro,150,aktivan
1476,pedestrian_crossing,dobro,151,aktivan
1477,pedestrian_crossing,dobro,148,aktivan
1477,pedestrian_crossing,dobro,149,aktivan
1477,pedestrian_crossing,dobro,150,aktivan
1477,pedestrian_crossing,dobro,151,aktivan
1478,pedestrian_crossing,dobro,148,aktivan
1478,pedestrian_crossing,dobro,149,aktivan
1478,pedestrian_crossing,dobro,150,aktivan
1478,pedestrian_crossing,dobro,151,aktivan
1479,pedestrian_crossing,dobro,150,aktivan
1481,pedestrian_crossing,dobro,148,aktivan
1481,pedestrian_crossing,dobro,149,aktivan
1481,pedestrian_crossing,dobro,150,aktivan
1481,pedestrian_crossing,dobro,151,aktivan
1482,pedestrian_crossing,dobro,148,aktivan
1482,pedestrian_crossing,dobro,149,aktivan
1482,pedestrian_crossing,dobro,150,aktivan
1482,pedestrian_crossing,dobro,151,aktivan
1483,pedestrian_crossing,dobro,148,aktivan
1483,pedestrian_crossing,dobro,149,aktivan
1483,pedestrian_crossing,dobro,150,aktivan
1483,pedestrian_crossing,dobro,151,aktivan
1485,pedestrian_crossing,dobro,148,aktivan
1485,pedestrian_crossing,dobro,149,aktivan
1485,pedestrian_crossing,dobro,150,aktivan
1485,pedestrian_crossing,dobro,151,aktivan
1499,pedestrian_crossing,dobro,156,aktivan
1499,pedestrian_crossing,dobro,157,aktivan
1499,pedestrian_crossing,dobro,158,aktivan
1503,pedestrian_crossing,dobro,152,aktivan
1503,pedestrian_crossing,dobro,153,aktivan
1503,pedestrian_crossing,dobro,154,aktivan
1503,pedestrian_crossing,dobro,155,aktivan
1504,pedestrian_crossing,dobro,152,aktivan
1504,pedestrian_crossing,dobro,153,aktivan
1504,pedestrian_crossing,dobro,154,aktivan
1504,pedestrian_crossing,dobro,155,aktivan
1506,pedestrian_crossing,dobro,156,aktivan
1506,pedestrian_crossing,dobro,157,aktivan
1506,pedestrian_crossing,dobro,158,aktivan
1507,pedestrian_crossing,dobro,156,aktivan
1507,pedestrian_crossing,dobro,157,aktivan
1507,pedestrian_crossing,dobro,158,aktivan
1508,pedestrian_crossing,dobro,156,aktivan
1508,pedestrian_crossing,dobro,157,aktivan
1508,pedestrian_crossing,dobro,158,aktivan
1509,pedestrian_crossing,dobro,156,aktivan
1509,pedestrian_crossing,dobro,157,aktivan
1509,pedestrian_crossing,dobro,158,aktivan
1518,pedestrian_crossing,dobro,159,aktivan
1518,pedestrian_crossing,dobro,160,aktivan
1518,pedestrian_crossing,dobro,161,aktivan
1518,pedestrian_crossing,dobro,188,aktivan
1518,pedestrian_crossing,dobro,189,aktivan
1520,pedestrian_crossing,dobro,159,aktivan
1520,pedestrian_crossing,dobro,160,aktivan
1520,pedestrian_crossing,dobro,161,aktivan
1520,pedestrian_crossing,dobro,188,aktivan
1520,pedestrian_crossing,dobro,189,aktivan
1530,pedestrian_crossing,dobro,159,aktivan
1530,pedestrian_crossing,dobro,160,aktivan
1530,pedestrian_crossing,dobro,161,aktivan
1530,pedestrian_crossing,dobro,188,aktivan
1530,pedestrian_crossing,dobro,189,aktivan
1531,pedestrian_crossing,dobro,159,aktivan
1531,pedestrian_crossing,dobro,160,aktivan
1531,pedestrian_crossing,dobro,161,aktivan
1531,pedestrian_crossing,dobro,188,aktivan
1531,pedestrian_crossing,dobro,189,aktivan
1533,pedestrian_crossing,dobro,159,aktivan
1533,pedestrian_crossing,dobro,160,aktivan
1533,pedestrian_crossing,dobro,161,aktivan
1533,pedestrian_crossing,dobro,188,aktivan
1533,pedestrian_crossing,dobro,189,aktivan
1534,pedestrian_crossing,dobro,159,aktivan
1534,pedestrian_crossing,dobro,160,aktivan
1534,pedestrian_crossing,dobro,161,aktivan
1534,pedestrian_crossing,dobro,188,aktivan
1534,pedestrian_crossing,dobro,189,aktivan
1537,pedestrian_crossing,dobro,159,aktivan
1537,pedestrian_crossing,dobro,160,aktivan
1537,pedestrian_crossing,dobro,161,aktivan
1537,pedestrian_crossing,dobro,188,aktivan
1537,pedestrian_crossing,dobro,189,aktivan
1562,stop,dobro,163,aktivan
1563,pedestrian_crossing,dobro,163,aktivan
1564,pedestrian_crossing,dobro,141,aktivan
1564,pedestrian_crossing,dobro,142,aktivan
1565,pedestrian_crossing,dobro,141,aktivan
1565,pedestrian_crossing,dobro,142,aktivan
1570,pedestrian_crossing,dobro,162,aktivan
1570,pedestrian_crossing,dobro,163,aktivan
1570,pedestrian_crossing,dobro,164,aktivan
1570,pedestrian_crossing,dobro,165,aktivan
1571,pedestrian_crossing,dobro,162,aktivan
1571,pedestrian_crossing,dobro,163,aktivan
1571,pedestrian_crossing,dobro,164,aktivan
1571,pedestrian_crossing,dobro,165,aktivan
1572,pedestrian_crossing,dobro,162,aktivan
1572,pedestrian_crossing,dobro,163,aktivan
1572,pedestrian_crossing,dobro,165,aktivan
1573,pedestrian_crossing,dobro,162,aktivan
1573,pedestrian_crossing,dobro,163,aktivan
1573,pedestrian_crossing,dobro,164,aktivan
1573,pedestrian_crossing,dobro,165,aktivan
1584,pedestrian_crossing,dobro,162,aktivan
1584,pedestrian_crossing,dobro,163,aktivan
1584,pedestrian_crossing,dobro,165,aktivan
1585,pedestrian_crossing,dobro,162,aktivan
1585,pedestrian_crossing,dobro,163,aktivan
1585,pedestrian_crossing,dobro,164,aktivan
1585,pedestrian_crossing,dobro,165,aktivan
1586,pedestrian_crossing,dobro,162,aktivan
1586,pedestrian_crossing,dobro,164,aktivan
1586,pedestrian_crossing,dobro,165,aktivan
1587,pedestrian_crossing,dobro,162,aktivan
1587,pedestrian_crossing,dobro,164,aktivan
1587,pedestrian_crossing,dobro,165,aktivan
1589,pedestrian_crossing,dobro,162,aktivan
1589,pedestrian_crossing,dobro,163,aktivan
1589,pedestrian_crossing,dobro,164,aktivan
1589,pedestrian_crossing,dobro,165,aktivan
1590,pedestrian_crossing,dobro,162,aktivan
1590,pedestrian_crossing,dobro,163,aktivan
1590,pedestrian_crossing,dobro,164,aktivan
1590,pedestrian_crossing,dobro,165,aktivan
1591,pedestrian_crossing,dobro,136,aktivan
1591,pedestrian_crossing,dobro,166,aktivan
1591,pedestrian_crossing,dobro,169,aktivan
1592,pedestrian_crossing,dobro,136,aktivan
1592,pedestrian_crossing,dobro,166,aktivan
1592,pedestrian_crossing,dobro,169,aktivan
1593,pedestrian_crossing,dobro,136,aktivan
1593,pedestrian_crossing,dobro,166,aktivan
1593,pedestrian_crossing,dobro,169,aktivan
1594,pedestrian_crossing,dobro,136,aktivan
1594,pedestrian_crossing,dobro,166,aktivan
1594,pedestrian_crossing,dobro,169,aktivan
1595,pedestrian_crossing,dobro,136,aktivan
1595,pedestrian_crossing,dobro,166,aktivan
1595,pedestrian_crossing,dobro,169,aktivan
1596,pedestrian_crossing,dobro,136,aktivan
1596,pedestrian_crossing,dobro,166,aktivan
1596,pedestrian_crossing,dobro,169,aktivan
1600,pedestrian_crossing,dobro,167,aktivan
1600,pedestrian_crossing,dobro,172,aktivan
1600,pedestrian_crossing,dobro,173,aktivan
1601,pedestrian_crossing,dobro,167,aktivan
1601,pedestrian_crossing,dobro,172,aktivan
1601,pedestrian_crossing,dobro,173,aktivan
1601,pedestrian_crossing,dobro,182,aktivan
1606,pedestrian_crossing,dobro,39,aktivan
1606,pedestrian_crossing,dobro,40,aktivan
1606,pedestrian_crossing,dobro,44,aktivan
1606,pedestrian_crossing,dobro,168,aktivan
1607,pedestrian_crossing,dobro,40,aktivan
1607,pedestrian_crossing,dobro,44,aktivan
1607,pedestrian_crossing,dobro,168,aktivan
1608,pedestrian_crossing,dobro,136,aktivan
1608,pedestrian_crossing,dobro,166,aktivan
1608,pedestrian_crossing,dobro,169,aktivan
1609,pedestrian_crossing,dobro,136,aktivan
1609,pedestrian_crossing,dobro,166,aktivan
1609,pedestrian_crossing,dobro,169,aktivan
1610,pedestrian_crossing,dobro,136,aktivan
1610,pedestrian_crossing,dobro,166,aktivan
1610,pedestrian_crossing,dobro,169,aktivan
1614,pedestrian_crossing,dobro,171,aktivan
1615,pedestrian_crossing,dobro,171,aktivan
1616,pedestrian_crossing,dobro,170,aktivan
1616,pedestrian_crossing,dobro,171,aktivan
1616,pedestrian_crossing,dobro,200,aktivan
1617,pedestrian_crossing,dobro,170,aktivan
1617,pedestrian_crossing,dobro,171,aktivan
1617,pedestrian_crossing,dobro,200,aktivan
1618,pedestrian_crossing,dobro,170,aktivan
1618,pedestrian_crossing,dobro,171,aktivan
1618,pedestrian_crossing,dobro,200,aktivan
1619,pedestrian_crossing,dobro,170,aktivan
1619,pedestrian_crossing,dobro,171,aktivan
1619,pedestrian_crossing,dobro,200,aktivan
1623,pedestrian_crossing,dobro,174,aktivan
1624,pedestrian_crossing,dobro,174,aktivan
1625,pedestrian_crossing,dobro,174,aktivan
1626,speed_camera,dobro,174,aktivan
1626,speed_camera,dobro,175,aktivan
1627,speed_camera,dobro,174,aktivan
1629,pedestrian_crossing,dobro,170,aktivan
1629,pedestrian_crossing,dobro,171,aktivan
1629,pedestrian_crossing,dobro,200,aktivan
1630,pedestrian_crossing,dobro,170,aktivan
1630,pedestrian_crossing,dobro,171,aktivan
1630,pedestrian_crossing,dobro,200,aktivan
1631,pedestrian_crossing,dobro,170,aktivan
1631,pedestrian_crossing,dobro,171,aktivan
1631,pedestrian_crossing,dobro,200,aktivan
1632,pedestrian_crossing,dobro,170,aktivan
1632,pedestrian_crossing,dobro,171,aktivan
1632,pedestrian_crossing,dobro,200,aktivan
1633,pedestrian_crossing,dobro,167,aktivan
1633,pedestrian_crossing,dobro,172,aktivan
1633,pedestrian_crossing,dobro,182,aktivan
1634,pedestrian_crossing,dobro,167,aktivan
1634,pedestrian_crossing,dobro,172,aktivan
1634,pedestrian_crossing,dobro,182,aktivan
1635,pedestrian_crossing,dobro,170,aktivan
1635,pedestrian_crossing,dobro,171,aktivan
1635,pedestrian_crossing,dobro,200,aktivan
1636,pedestrian_crossing,dobro,170,aktivan
1636,pedestrian_crossing,dobro,171,aktivan
1636,pedestrian_crossing,dobro,200,aktivan
1639,pedestrian_crossing,dobro,178,aktivan
1640,pedestrian_crossing,dobro,178,aktivan
1640,pedestrian_crossing,dobro,179,aktivan
1641,pedestrian_crossing,dobro,174,aktivan
1641,pedestrian_crossing,dobro,175,aktivan
1641,pedestrian_crossing,dobro,176,aktivan
1641,pedestrian_crossing,dobro,177,aktivan
1642,pedestrian_crossing,dobro,174,aktivan
1642,pedestrian_crossing,dobro,175,aktivan
1642,pedestrian_crossing,dobro,176,aktivan
1642,pedestrian_crossing,dobro,177,aktivan
1643,pedestrian_crossing,dobro,174,aktivan
1643,pedestrian_crossing,dobro,175,aktivan
1643,pedestrian_crossing,dobro,176,aktivan
1643,pedestrian_crossing,dobro,177,aktivan
1644,pedestrian_crossing,dobro,174,aktivan
1644,pedestrian_crossing,dobro,175,aktivan
1644,pedestrian_crossing,dobro,176,aktivan
1644,pedestrian_crossing,dobro,177,aktivan
1645,pedestrian_crossing,dobro,174,aktivan
1645,pedestrian_crossing,dobro,175,aktivan
1645,pedestrian_crossing,dobro,176,aktivan
1645,pedestrian_crossing,dobro,177,aktivan
1646,pedestrian_crossing,dobro,174,aktivan
1646,pedestrian_crossing,dobro,175,aktivan
1646,pedestrian_crossing,dobro,176,aktivan
1646,pedestrian_crossing,dobro,177,aktivan
1647,pedestrian_crossing,dobro,174,aktivan
1647,pedestrian_crossing,dobro,175,aktivan
1647,pedestrian_crossing,dobro,176,aktivan
1647,pedestrian_crossing,dobro,177,aktivan
1648,pedestrian_crossing,dobro,174,aktivan
1648,pedestrian_crossing,dobro,175,aktivan
1648,pedestrian_crossing,dobro,176,aktivan
1648,pedestrian_crossing,dobro,177,aktivan
1649,pedestrian_crossing,dobro,174,aktivan
1649,pedestrian_crossing,dobro,175,aktivan
1649,pedestrian_crossing,dobro,176,aktivan
1649,pedestrian_crossing,dobro,177,aktivan
1650,pedestrian_crossing,dobro,174,aktivan
1650,pedestrian_crossing,dobro,175,aktivan
1650,pedestrian_crossing,dobro,176,aktivan
1650,pedestrian_crossing,dobro,177,aktivan
1651,pedestrian_crossing,dobro,174,aktivan
1651,pedestrian_crossing,dobro,175,aktivan
1651,pedestrian_crossing,dobro,176,aktivan
1651,pedestrian_crossing,dobro,177,aktivan
1652,pedestrian_crossing,dobro,174,aktivan
1652,pedestrian_crossing,dobro,175,aktivan
1652,pedestrian_crossing,dobro,176,aktivan
1652,pedestrian_crossing,dobro,177,aktivan
1653,pedestrian_crossing,dobro,174,aktivan
1653,pedestrian_crossing,dobro,175,aktivan
1653,pedestrian_crossing,dobro,176,aktivan
1653,pedestrian_crossing,dobro,177,aktivan
1654,pedestrian_crossing,dobro,174,aktivan
1654,pedestrian_crossing,dobro,175,aktivan
1654,pedestrian_crossing,dobro,176,aktivan
1654,pedestrian_crossing,dobro,177,aktivan
1658,pedestrian_crossing,dobro,178,aktivan
1658,pedestrian_crossing,dobro,179,aktivan
1659,pedestrian_crossing,dobro,178,aktivan
1659,pedestrian_crossing,dobro,179,aktivan
1660,pedestrian_crossing,dobro,178,aktivan
1660,pedestrian_crossing,dobro,179,aktivan
1661,pedestrian_crossing,dobro,178,aktivan
1661,pedestrian_crossing,dobro,179,aktivan
1662,pedestrian_crossing,dobro,178,aktivan
1662,pedestrian_crossing,dobro,179,aktivan
1663,pedestrian_crossing,dobro,178,aktivan
1663,pedestrian_crossing,dobro,179,aktivan
1664,pedestrian_crossing,dobro,180,aktivan
1664,pedestrian_crossing,dobro,181,aktivan
1665,pedestrian_crossing,dobro,180,aktivan
1665,pedestrian_crossing,dobro,181,aktivan
1666,pedestrian_crossing,dobro,167,aktivan
1666,pedestrian_crossing,dobro,172,aktivan
1666,pedestrian_crossing,dobro,173,aktivan
1666,pedestrian_crossing,dobro,182,aktivan
1667,pedestrian_crossing,dobro,167,aktivan
1667,pedestrian_crossing,dobro,172,aktivan
1667,pedestrian_crossing,dobro,173,aktivan
1667,pedestrian_crossing,dobro,182,aktivan
1668,pedestrian_crossing,dobro,167,aktivan
1668,pedestrian_crossing,dobro,173,aktivan
1669,pedestrian_crossing,dobro,167,aktivan
1669,pedestrian_crossing,dobro,173,aktivan
1670,pedestrian_crossing,dobro,167,aktivan
1670,pedestrian_crossing,dobro,173,aktivan
1670,pedestrian_crossing,dobro,182,aktivan
1671,pedestrian_crossing,dobro,167,aktivan
1671,pedestrian_crossing,dobro,173,aktivan
1671,pedestrian_crossing,dobro,182,aktivan
1672,pedestrian_crossing,dobro,172,aktivan
1672,pedestrian_crossing,dobro,182,aktivan
1673,pedestrian_crossing,dobro,172,aktivan
1673,pedestrian_crossing,dobro,182,aktivan
1674,pedestrian_crossing,dobro,167,aktivan
1674,pedestrian_crossing,dobro,173,aktivan
1675,pedestrian_crossing,dobro,173,aktivan
1676,pedestrian_crossing,dobro,167,aktivan
1676,pedestrian_crossing,dobro,172,aktivan
1676,pedestrian_crossing,dobro,173,aktivan
1676,pedestrian_crossing,dobro,182,aktivan
1677,pedestrian_crossing,dobro,167,aktivan
1677,pedestrian_crossing,dobro,172,aktivan
1677,pedestrian_crossing,dobro,173,aktivan
1677,pedestrian_crossing,dobro,182,aktivan
1678,pedestrian_crossing,dobro,167,aktivan
1678,pedestrian_crossing,dobro,172,aktivan
1678,pedestrian_crossing,dobro,173,aktivan
1678,pedestrian_crossing,dobro,182,aktivan
1680,pedestrian_crossing,dobro,172,aktivan
1680,pedestrian_crossing,dobro,173,aktivan
1680,pedestrian_crossing,dobro,182,aktivan
1692,pedestrian_crossing,dobro,183,aktivan
1692,pedestrian_crossing,dobro,184,aktivan
1694,pedestrian_crossing,dobro,183,aktivan
1694,pedestrian_crossing,dobro,184,aktivan
1702,pedestrian_crossing,dobro,185,aktivan
1703,pedestrian_crossing,dobro,185,aktivan
1704,pedestrian_crossing,dobro,185,aktivan
1705,pedestrian_crossing,dobro,186,aktivan
1705,pedestrian_crossing,dobro,187,aktivan
1705,pedestrian_crossing,dobro,190,aktivan
1705,pedestrian_crossing,dobro,191,aktivan
1706,pedestrian_crossing,dobro,186,aktivan
1706,pedestrian_crossing,dobro,187,aktivan
1706,pedestrian_crossing,dobro,190,aktivan
1706,pedestrian_crossing,dobro,191,aktivan
1708,pedestrian_crossing,dobro,186,aktivan
1708,pedestrian_crossing,dobro,187,aktivan
1708,pedestrian_crossing,dobro,190,aktivan
1708,pedestrian_crossing,dobro,191,aktivan
1709,pedestrian_crossing,dobro,186,aktivan
1709,pedestrian_crossing,dobro,187,aktivan
1709,pedestrian_crossing,dobro,190,aktivan
1709,pedestrian_crossing,dobro,191,aktivan
1710,pedestrian_crossing,dobro,186,aktivan
1710,pedestrian_crossing,dobro,187,aktivan
1710,pedestrian_crossing,dobro,190,aktivan
1711,pedestrian_crossing,dobro,186,aktivan
1711,pedestrian_crossing,dobro,187,aktivan
1711,pedestrian_crossing,dobro,190,aktivan
1711,pedestrian_crossing,dobro,191,aktivan
1712,pedestrian_crossing,dobro,186,aktivan
1712,pedestrian_crossing,dobro,187,aktivan
1712,pedestrian_crossing,dobro,190,aktivan
1712,pedestrian_crossing,dobro,191,aktivan
1714,pedestrian_crossing,dobro,159,aktivan
1714,pedestrian_crossing,dobro,160,aktivan
1714,pedestrian_crossing,dobro,161,aktivan
1714,pedestrian_crossing,dobro,188,aktivan
1714,pedestrian_crossing,dobro,189,aktivan
1715,pedestrian_crossing,dobro,159,aktivan
1715,pedestrian_crossing,dobro,160,aktivan
1715,pedestrian_crossing,dobro,161,aktivan
1715,pedestrian_crossing,dobro,188,aktivan
1715,pedestrian_crossing,dobro,189,aktivan
1716,pedestrian_crossing,dobro,159,aktivan
1716,pedestrian_crossing,dobro,160,aktivan
1716,pedestrian_crossing,dobro,161,aktivan
1716,pedestrian_crossing,dobro,188,aktivan
1716,pedestrian_crossing,dobro,189,aktivan
1717,pedestrian_crossing,dobro,159,aktivan
1717,pedestrian_crossing,dobro,160,aktivan
1717,pedestrian_crossing,dobro,161,aktivan
1717,pedestrian_crossing,dobro,188,aktivan
1717,pedestrian_crossing,dobro,189,aktivan
1719,pedestrian_crossing,dobro,159,aktivan
1719,pedestrian_crossing,dobro,160,aktivan
1719,pedestrian_crossing,dobro,161,aktivan
1719,pedestrian_crossing,dobro,188,aktivan
1719,pedestrian_crossing,dobro,189,aktivan
1720,pedestrian_crossing,dobro,159,aktivan
1720,pedestrian_crossing,dobro,160,aktivan
1720,pedestrian_crossing,dobro,161,aktivan
1720,pedestrian_crossing,dobro,188,aktivan
1720,pedestrian_crossing,dobro,189,aktivan
1721,pedestrian_crossing,dobro,159,aktivan
1721,pedestrian_crossing,dobro,160,aktivan
1721,pedestrian_crossing,dobro,161,aktivan
1721,pedestrian_crossing,dobro,188,aktivan
1721,pedestrian_crossing,dobro,189,aktivan
1722,pedestrian_crossing,dobro,159,aktivan
1722,pedestrian_crossing,dobro,160,aktivan
1722,pedestrian_crossing,dobro,161,aktivan
1722,pedestrian_crossing,dobro,188,aktivan
1722,pedestrian_crossing,dobro,189,aktivan
1725,pedestrian_crossing,dobro,159,aktivan
1725,pedestrian_crossing,dobro,160,aktivan
1725,pedestrian_crossing,dobro,188,aktivan
1725,pedestrian_crossing,dobro,189,aktivan
1728,pedestrian_crossing,dobro,159,aktivan
1728,pedestrian_crossing,dobro,160,aktivan
1728,pedestrian_crossing,dobro,188,aktivan
1728,pedestrian_crossing,dobro,189,aktivan
1769,pedestrian_crossing,dobro,186,aktivan
1770,pedestrian_crossing,dobro,186,aktivan
1770,pedestrian_crossing,dobro,187,aktivan
1770,pedestrian_crossing,dobro,190,aktivan
1770,pedestrian_crossing,dobro,191,aktivan
1771,pedestrian_crossing,dobro,186,aktivan
1771,pedestrian_crossing,dobro,187,aktivan
1771,pedestrian_crossing,dobro,190,aktivan
1771,pedestrian_crossing,dobro,191,aktivan
1772,pedestrian_crossing,dobro,186,aktivan
1772,pedestrian_crossing,dobro,187,aktivan
1772,pedestrian_crossing,dobro,190,aktivan
1772,pedestrian_crossing,dobro,191,aktivan
1773,pedestrian_crossing,dobro,187,aktivan
1773,pedestrian_crossing,dobro,190,aktivan
1773,pedestrian_crossing,dobro,191,aktivan
1774,pedestrian_crossing,dobro,186,aktivan
1774,pedestrian_crossing,dobro,187,aktivan
1774,pedestrian_crossing,dobro,190,aktivan
1774,pedestrian_crossing,dobro,191,aktivan
1776,pedestrian_crossing,dobro,186,aktivan
1776,pedestrian_crossing,dobro,187,aktivan
1776,pedestrian_crossing,dobro,190,aktivan
1776,pedestrian_crossing,dobro,191,aktivan
1808,pedestrian_crossing,dobro,186,aktivan
1808,pedestrian_crossing,dobro,190,aktivan
1808,pedestrian_crossing,dobro,191,aktivan
1810,pedestrian_crossing,dobro,186,aktivan
1810,pedestrian_crossing,dobro,190,aktivan
1810,pedestrian_crossing,dobro,191,aktivan
1823,pedestrian_crossing,dobro,192,aktivan
1823,pedestrian_crossing,dobro,197,aktivan
1824,pedestrian_crossing,dobro,192,aktivan
1824,pedestrian_crossing,dobro,197,aktivan
1824,pedestrian_crossing,dobro,198,aktivan
1825,pedestrian_crossing,dobro,192,aktivan
1825,pedestrian_crossing,dobro,197,aktivan
1826,pedestrian_crossing,dobro,192,aktivan
1826,pedestrian_crossing,dobro,197,aktivan
1845,pedestrian_crossing,dobro,193,aktivan
1845,pedestrian_crossing,dobro,195,aktivan
1846,pedestrian_crossing,dobro,193,aktivan
1846,pedestrian_crossing,dobro,195,aktivan
1847,pedestrian_crossing,dobro,193,aktivan
1847,pedestrian_crossing,dobro,195,aktivan
1848,pedestrian_crossing,dobro,193,aktivan
1848,pedestrian_crossing,dobro,195,aktivan
1850,pedestrian_crossing,dobro,193,aktivan
1850,pedestrian_crossing,dobro,195,aktivan
1851,pedestrian_crossing,dobro,193,aktivan
1851,pedestrian_crossing,dobro,195,aktivan
1854,pedestrian_crossing,dobro,193,aktivan
1854,pedestrian_crossing,dobro,195,aktivan
1865,pedestrian_crossing,dobro,196,aktivan
1865,pedestrian_crossing,dobro,199,aktivan
1865,pedestrian_crossing,dobro,212,aktivan
1865,pedestrian_crossing,dobro,213,aktivan
1866,pedestrian_crossing,dobro,196,aktivan
1866,pedestrian_crossing,dobro,199,aktivan
1866,pedestrian_crossing,dobro,212,aktivan
1866,pedestrian_crossing,dobro,213,aktivan
1868,pedestrian_crossing,dobro,196,aktivan
1868,pedestrian_crossing,dobro,199,aktivan
1868,pedestrian_crossing,dobro,212,aktivan
1868,pedestrian_crossing,dobro,213,aktivan
1869,pedestrian_crossing,dobro,196,aktivan
1869,pedestrian_crossing,dobro,199,aktivan
1869,pedestrian_crossing,dobro,212,aktivan
1869,pedestrian_crossing,dobro,213,aktivan
1871,pedestrian_crossing,dobro,192,aktivan
1871,pedestrian_crossing,dobro,197,aktivan
1871,pedestrian_crossing,dobro,198,aktivan
1872,pedestrian_crossing,dobro,192,aktivan
1872,pedestrian_crossing,dobro,197,aktivan
1872,pedestrian_crossing,dobro,198,aktivan
1873,pedestrian_crossing,dobro,197,aktivan
1873,pedestrian_crossing,dobro,198,aktivan
1874,pedestrian_crossing,dobro,192,aktivan
1874,pedestrian_crossing,dobro,197,aktivan
1874,pedestrian_crossing,dobro,198,aktivan
1875,pedestrian_crossing,dobro,192,aktivan
1875,pedestrian_crossing,dobro,197,aktivan
1875,pedestrian_crossing,dobro,198,aktivan
1876,pedestrian_crossing,dobro,197,aktivan
1876,pedestrian_crossing,dobro,198,aktivan
1877,pedestrian_crossing,dobro,192,aktivan
1877,pedestrian_crossing,dobro,197,aktivan
1877,pedestrian_crossing,dobro,198,aktivan
1878,pedestrian_crossing,dobro,197,aktivan
1878,pedestrian_crossing,dobro,198,aktivan
1879,pedestrian_crossing,dobro,196,aktivan
1879,pedestrian_crossing,dobro,199,aktivan
1879,pedestrian_crossing,dobro,212,aktivan
1879,pedestrian_crossing,dobro,213,aktivan
1880,pedestrian_crossing,dobro,196,aktivan
1880,pedestrian_crossing,dobro,199,aktivan
1880,pedestrian_crossing,dobro,212,aktivan
1880,pedestrian_crossing,dobro,213,aktivan
1881,pedestrian_crossing,dobro,196,aktivan
1881,pedestrian_crossing,dobro,199,aktivan
1881,pedestrian_crossing,dobro,212,aktivan
1882,pedestrian_crossing,dobro,196,aktivan
1882,pedestrian_crossing,dobro,199,aktivan
1882,pedestrian_crossing,dobro,212,aktivan
1882,pedestrian_crossing,dobro,213,aktivan
1883,pedestrian_crossing,dobro,196,aktivan
1883,pedestrian_crossing,dobro,199,aktivan
1883,pedestrian_crossing,dobro,212,aktivan
1883,pedestrian_crossing,dobro,213,aktivan
1884,pedestrian_crossing,dobro,196,aktivan
1884,pedestrian_crossing,dobro,199,aktivan
1884,pedestrian_crossing,dobro,212,aktivan
1886,pedestrian_crossing,dobro,196,aktivan
1886,pedestrian_crossing,dobro,199,aktivan
1886,pedestrian_crossing,dobro,212,aktivan
1886,pedestrian_crossing,dobro,213,aktivan
1887,pedestrian_crossing,dobro,196,aktivan
1887,pedestrian_crossing,dobro,199,aktivan
1887,pedestrian_crossing,dobro,212,aktivan
1887,pedestrian_crossing,dobro,213,aktivan
1898,speed_camera,dobro,175,aktivan
1899,speed_camera,dobro,175,aktivan
1899,speed_camera,dobro,177,aktivan
1902,pedestrian_crossing,dobro,201,aktivan
1902,pedestrian_crossing,dobro,202,aktivan
1903,pedestrian_crossing,dobro,201,aktivan
1903,pedestrian_crossing,dobro,202,aktivan
1903,pedestrian_crossing,dobro,203,aktivan
1904,pedestrian_crossing,dobro,201,aktivan
1904,pedestrian_crossing,dobro,202,aktivan
1904,pedestrian_crossing,dobro,203,aktivan
1905,pedestrian_crossing,dobro,201,aktivan
1905,pedestrian_crossing,dobro,202,aktivan
1905,pedestrian_crossing,dobro,203,aktivan
1906,pedestrian_crossing,dobro,201,aktivan
1906,pedestrian_crossing,dobro,202,aktivan
1906,pedestrian_crossing,dobro,205,aktivan
1907,pedestrian_crossing,dobro,201,aktivan
1907,pedestrian_crossing,dobro,202,aktivan
1907,pedestrian_crossing,dobro,205,aktivan
1908,pedestrian_crossing,dobro,201,aktivan
1908,pedestrian_crossing,dobro,202,aktivan
1908,pedestrian_crossing,dobro,205,aktivan
1910,pedestrian_crossing,dobro,201,aktivan
1910,pedestrian_crossing,dobro,202,aktivan
1910,pedestrian_crossing,dobro,203,aktivan
1910,pedestrian_crossing,dobro,205,aktivan
1911,pedestrian_crossing,dobro,201,aktivan
1911,pedestrian_crossing,dobro,203,aktivan
1911,pedestrian_crossing,dobro,205,aktivan
1912,pedestrian_crossing,dobro,201,aktivan
1912,pedestrian_crossing,dobro,203,aktivan
1912,pedestrian_crossing,dobro,205,aktivan
1913,pedestrian_crossing,dobro,201,aktivan
1913,pedestrian_crossing,dobro,203,aktivan
1913,pedestrian_crossing,dobro,205,aktivan
1914,pedestrian_crossing,dobro,201,aktivan
1914,pedestrian_crossing,dobro,202,aktivan
1914,pedestrian_crossing,dobro,203,aktivan
1914,pedestrian_crossing,dobro,205,aktivan
1915,pedestrian_crossing,dobro,202,aktivan
1915,pedestrian_crossing,dobro,203,aktivan
1915,pedestrian_crossing,dobro,205,aktivan
1916,pedestrian_crossing,dobro,204,aktivan
1916,pedestrian_crossing,dobro,231,aktivan
