znak_id,tip_znaka,stanje,ulica_id,najbliza_ulica,tip_ulice,udaljenost_m
3039,pedestrian_crossing,dobro,11771,Народне војске,residential,0.0
3040,stop,dobro,11771,Народне војске,residential,0.0
3041,stop,dobro,11743,Nepoznata ulica,service,0.0
3042,stop,dobro,11747,Ади Ендреа,residential,0.0
3043,pedestrian_crossing,dobro,11753,Ослобођења,secondary,0.0
3044,stop,dobro,11783,Ади Ендреа,residential,0.0
3045,pedestrian_crossing,dobro,11752,Војвођанска,residential,0.0
3046,pedestrian_crossing,dobro,11767,Ослобођења,secondary,0.0
3047,pedestrian_crossing,dobro,11768,Ослобођења,secondary,0.0
3048,pedestrian_crossing,dobro,11772,Војвођанска,residential,0.0
3049,stop,dobro,11785,Арсенија Чарнојевића,residential,0.0
3050,pedestrian_crossing,dobro,11770,Ослобођења,secondary,0.0
3051,pedestrian_crossing,dobro,11785,Арсенија Чарнојевића,residential,0.0
3052,stop,dobro,11785,Арсенија Чарнојевића,residential,0.0
3053,stop,dobro,11799,Михајла Пупина,residential,0.0
3054,pedestrian_crossing,dobro,11776,Ослобођења,secondary,0.0
3055,stop,dobro,11799,Михајла Пупина,residential,0.0
3056,pedestrian_crossing,dobro,11765,Партизанска,residential,0.0
3057,pedestrian_crossing,dobro,11781,Ослобођења,secondary,0.0
3058,pedestrian_crossing,dobro,11793,Партизанска,secondary,0.0
3059,stop,dobro,11808,Цара Лазара,residential,0.0
3060,stop,dobro,11808,Цара Лазара,residential,0.0
3061,stop,dobro,11811,Доситеја Обрадовића,residential,0.0
3062,stop,dobro,11811,Доситеја Обрадовића,residential,0.0
3063,pedestrian_crossing,dobro,11802,Партизанска,secondary,0.0
3064,stop,dobro,11784,Петефи Шандора,residential,0.0
3065,stop,dobro,11784,Петефи Шандора,residential,0.0
3066,stop,dobro,11789,Јована Јовановића Змаја,residential,0.0
3067,stop,dobro,11789,Јована Јовановића Змаја,residential,0.0
3068,pedestrian_crossing,dobro,11816,Партизанска,secondary,0.0
3069,pedestrian_crossing,dobro,11884,Партизанска,secondary,0.0
3070,stop,dobro,11882,Косовска,residential,0.0
3071,stop,dobro,11887,Nepoznata ulica,service,0.0
3072,stop,dobro,11889,Кисачки пут,secondary,7.848466300826818
3073,stop,dobro,11892,Nepoznata ulica,service,0.0
3074,stop,dobro,11895,Nepoznata ulica,residential,0.0
3075,stop,dobro,11911,Nepoznata ulica,service,0.0
3076,stop,dobro,11925,Nepoznata ulica,secondary,7.53954966094795
3077,motorway_junction,dobro,11976,Nepoznata ulica,motorway,0.0
3077,motorway_junction,dobro,11955,Nepoznata ulica,motorway,0.0
3078,stop,dobro,11993,Nepoznata ulica,unclassified,0.0
3079,stop,dobro,12010,Михала Бабинке,residential,0.0
3080,pedestrian_crossing,dobro,12006,Nepoznata ulica,service,0.0
3081,stop,dobro,12001,Масарикова,residential,0.0
3082,pedestrian_crossing,dobro,12001,Масарикова,residential,0.0
3083,pedestrian_crossing,dobro,12008,Словачка,secondary,0.0
3084,pedestrian_crossing,dobro,12009,Масарикова,tertiary,0.0
3085,stop,dobro,11843,Пут за Планту,tertiary,0.0
3086,stop,dobro,12009,Масарикова,tertiary,0.0
3087,stop,dobro,11861,Штефаникова,residential,0.0
3088,pedestrian_crossing,dobro,11861,Штефаникова,residential,0.0
3089,pedestrian_crossing,dobro,12013,Словачка,secondary,0.0
3090,pedestrian_crossing,dobro,12014,Словачка,secondary,0.0
3091,pedestrian_crossing,dobro,12028,Штефаникова,residential,0.0
3092,stop,dobro,12028,Штефаникова,residential,0.0
3093,pedestrian_crossing,dobro,12019,Словачка,secondary,0.0
3094,pedestrian_crossing,dobro,12020,Др Јанка Гомбара,residential,0.0
3095,pedestrian_crossing,dobro,12019,Словачка,secondary,0.0
3096,pedestrian_crossing,dobro,12020,Др Јанка Гомбара,residential,0.0
3097,pedestrian_crossing,dobro,12022,Словачка,secondary,0.0
3098,stop,dobro,12023,Јанка Јесенског,residential,0.0
3099,pedestrian_crossing,dobro,12022,Словачка,secondary,0.0
3100,pedestrian_crossing,dobro,12023,Јанка Јесенског,residential,0.0
3101,pedestrian_crossing,dobro,5672,Стражиловска,tertiary,0.0
3102,pedestrian_crossing,dobro,5828,Максима Горког,tertiary,0.0
3103,pedestrian_crossing,dobro,5673,Стражиловска,tertiary,0.0
3104,pedestrian_crossing,dobro,5829,Јована Бошковића,residential,0.0
3105,pedestrian_crossing,dobro,5821,Мирослава Антића,residential,0.0
3106,pedestrian_crossing,dobro,5674,Мирослава Антића,residential,0.0
3106,pedestrian_crossing,dobro,5840,Мирослава Антића,residential,0.0
3107,pedestrian_crossing,dobro,5841,Жарка Зрењанина,tertiary,0.0
3108,pedestrian_crossing,dobro,5854,Војводе Мишића,residential,0.0
3109,pedestrian_crossing,dobro,5838,Nepoznata ulica,service,0.0
3110,pedestrian_crossing,dobro,5839,Владике Платона,residential,0.0
3111,pedestrian_crossing,dobro,5847,Владике Платона,residential,0.0
3112,pedestrian_crossing,dobro,5847,Владике Платона,residential,0.0
3113,pedestrian_crossing,dobro,5847,Владике Платона,residential,0.0
3114,pedestrian_crossing,dobro,5829,Јована Бошковића,residential,0.0
3115,pedestrian_crossing,dobro,5866,Стевана Брановачког,residential,0.0
3116,pedestrian_crossing,dobro,5866,Стевана Брановачког,residential,0.0
3117,pedestrian_crossing,dobro,5866,Стевана Брановачког,residential,0.0
3118,pedestrian_crossing,dobro,5870,Јована Бошковића,residential,0.0
3119,pedestrian_crossing,dobro,5858,Др Лазе Станојевића,residential,0.0
3120,pedestrian_crossing,dobro,5855,Nepoznata ulica,service,0.0
3121,pedestrian_crossing,dobro,5856,Бановински пролаз,service,0.0
3122,pedestrian_crossing,dobro,5880,Бановински пролаз,service,0.0
3123,pedestrian_crossing,dobro,5881,Бановински пролаз,service,0.0
3124,pedestrian_crossing,dobro,5875,Илије Вучетића,residential,0.0
3125,pedestrian_crossing,dobro,5883,Жарка Зрењанина,tertiary,0.0
3125,pedestrian_crossing,dobro,5885,Жарка Зрењанина,tertiary,0.0
3126,pedestrian_crossing,dobro,5897,Булевар Михајла Пупина,secondary,18.852877123701138
3127,pedestrian_crossing,dobro,5879,Булевар Михајла Пупина,secondary,0.0
3128,pedestrian_crossing,dobro,5732,Поштанска,residential,0.0
3129,pedestrian_crossing,dobro,5735,Народних хероја,residential,0.0
3130,pedestrian_crossing,dobro,5931,Шафарикова,residential,0.0
3131,pedestrian_crossing,dobro,5932,Булевар Михајла Пупина,secondary,2.1412360141439364
3132,pedestrian_crossing,dobro,5932,Булевар Михајла Пупина,secondary,0.0
3133,pedestrian_crossing,dobro,5932,Булевар Михајла Пупина,secondary,3.3853144430480535
3134,pedestrian_crossing,dobro,5932,Булевар Михајла Пупина,secondary,0.0
3135,pedestrian_crossing,dobro,5897,Булевар Михајла Пупина,secondary,0.0
3136,pedestrian_crossing,dobro,5849,Јована Ђорђевића,residential,0.0
3137,pedestrian_crossing,dobro,5899,Модене,residential,0.0
3137,pedestrian_crossing,dobro,5946,Модене,service,0.0
3137,pedestrian_crossing,dobro,6065,Модене,service,0.0
3138,pedestrian_crossing,dobro,6071,Игњата Павласа,residential,9.981770169197318
3139,pedestrian_crossing,dobro,5945,Булевар Михајла Пупина,secondary,0.0
3140,pedestrian_crossing,dobro,5928,Булевар Михајла Пупина,secondary,0.0
3141,pedestrian_crossing,dobro,5930,Јеврејска,secondary,0.0
3142,pedestrian_crossing,dobro,5928,Булевар Михајла Пупина,secondary,0.0
3143,pedestrian_crossing,dobro,5933,Јеврејска,secondary,0.0
3143,pedestrian_crossing,dobro,5930,Јеврејска,secondary,0.0
3144,pedestrian_crossing,dobro,5935,Успенска,secondary,2.8467118170822534
3145,pedestrian_crossing,dobro,5935,Успенска,secondary,0.0
3146,pedestrian_crossing,dobro,5935,Успенска,secondary,1.2604417021433632
3147,pedestrian_crossing,dobro,5935,Успенска,secondary,0.0
3148,pedestrian_crossing,dobro,6055,Успенска,secondary,0.0
3149,pedestrian_crossing,dobro,6057,Успенска,secondary,0.0
3149,pedestrian_crossing,dobro,6055,Успенска,secondary,0.0
3150,pedestrian_crossing,dobro,5931,Шафарикова,residential,0.0
3151,pedestrian_crossing,dobro,6048,Павла Папа,residential,0.0
3152,pedestrian_crossing,dobro,6062,Nepoznata ulica,service,0.0
3153,pedestrian_crossing,dobro,6061,Nepoznata ulica,service,0.0
3154,pedestrian_crossing,dobro,6062,Nepoznata ulica,service,0.0
3155,stop,dobro,5953,Трг Владике Николаја,secondary,0.0
3156,pedestrian_crossing,dobro,5966,Трг Владике Николаја,secondary,0.0
3157,pedestrian_crossing,dobro,5956,Владимира Назора,living_street,0.0
3158,pedestrian_crossing,dobro,5974,Београдска,secondary,0.0
3159,pedestrian_crossing,dobro,5988,Владимира Назора,living_street,0.0
3160,pedestrian_crossing,dobro,5979,Nepoznata ulica,secondary,0.0
3161,pedestrian_crossing,dobro,5974,Београдска,secondary,0.0
3162,pedestrian_crossing,dobro,5981,Трг Владике Николаја,secondary,0.0
3163,pedestrian_crossing,dobro,5983,Лисинског,living_street,0.0
3163,pedestrian_crossing,dobro,5995,Лисинског,living_street,0.0
3164,pedestrian_crossing,dobro,5993,Nepoznata ulica,secondary,0.0
3165,pedestrian_crossing,dobro,5950,Булевар Михајла Пупина,secondary,15.974056780112948
3166,pedestrian_crossing,dobro,6080,Војводе Путника,residential,0.0
3167,pedestrian_crossing,dobro,5915,Београдски кеј,secondary,13.045146221798614
3168,pedestrian_crossing,dobro,6091,Београдски кеј,secondary,0.0
3169,pedestrian_crossing,dobro,6080,Војводе Путника,residential,0.0
3170,pedestrian_crossing,dobro,6076,Иве Лоле Рибара,residential,0.0
3171,pedestrian_crossing,dobro,6623,Дунавска,residential,0.0
3172,pedestrian_crossing,dobro,6623,Дунавска,residential,0.0
3173,pedestrian_crossing,dobro,6625,Дунавска,residential,0.0
3174,pedestrian_crossing,dobro,6097,Игњата Павласа,residential,0.0
3174,pedestrian_crossing,dobro,6627,Дунавска,residential,0.0
3175,pedestrian_crossing,dobro,6625,Дунавска,residential,0.0
3176,pedestrian_crossing,dobro,6627,Дунавска,residential,0.0
3177,pedestrian_crossing,dobro,6637,Жарка Васиљевића,residential,0.0
3178,pedestrian_crossing,dobro,6629,Београдски кеј,secondary,0.0
3179,pedestrian_crossing,dobro,6639,Nepoznata ulica,service,0.0
3180,pedestrian_crossing,dobro,6640,Милоша Бајића,tertiary,0.0
3181,pedestrian_crossing,dobro,6639,Nepoznata ulica,service,0.0
3182,pedestrian_crossing,dobro,6687,Београдски кеј,secondary,0.0
3183,pedestrian_crossing,dobro,6687,Београдски кеј,secondary,0.0
3184,pedestrian_crossing,dobro,6644,Nepoznata ulica,service,0.0
3185,pedestrian_crossing,dobro,5989,Nepoznata ulica,secondary,0.0
3186,pedestrian_crossing,dobro,5996,Трг Владике Николаја,secondary,0.0
3187,pedestrian_crossing,dobro,5991,Трг Владике Николаја,secondary,0.0
3188,pedestrian_crossing,dobro,5992,Трг Владике Николаја,secondary,0.0
3189,stop,dobro,5992,Трг Владике Николаја,secondary,0.0
3190,pedestrian_crossing,dobro,6679,Nepoznata ulica,secondary,12.870946497050769
3191,pedestrian_crossing,dobro,6679,Nepoznata ulica,secondary,12.949910435588851
3192,pedestrian_crossing,dobro,6679,Nepoznata ulica,secondary,10.744259648524167
3193,pedestrian_crossing,dobro,6679,Nepoznata ulica,secondary,10.831579460323747
3194,pedestrian_crossing,dobro,6682,Кеј скојеваца,secondary,0.0
3195,pedestrian_crossing,dobro,6637,Жарка Васиљевића,residential,0.0
3196,pedestrian_crossing,dobro,6637,Жарка Васиљевића,residential,0.0
3197,pedestrian_crossing,dobro,6645,Милоша Бајића,tertiary,0.0
3198,pedestrian_crossing,dobro,6691,Трг републике,tertiary,0.0
3199,pedestrian_crossing,dobro,6772,Жарка Васиљевића,residential,0.0
3200,pedestrian_crossing,dobro,6699,Nepoznata ulica,service,0.0
3201,pedestrian_crossing,dobro,6645,Милоша Бајића,tertiary,0.0
3202,pedestrian_crossing,dobro,6690,Душана Васиљева,residential,0.0
3203,pedestrian_crossing,dobro,6645,Милоша Бајића,tertiary,0.0
3204,pedestrian_crossing,dobro,6697,Козачинског,residential,0.0
3205,pedestrian_crossing,dobro,6696,Nepoznata ulica,service,0.0
3206,pedestrian_crossing,dobro,6697,Козачинског,residential,0.0
3207,pedestrian_crossing,dobro,6704,Nepoznata ulica,service,0.0
3208,pedestrian_crossing,dobro,6771,Стевана Милованова,residential,0.0
3209,pedestrian_crossing,dobro,6784,Nepoznata ulica,service,0.0
3210,pedestrian_crossing,dobro,6800,Косовска,tertiary,0.0
3211,pedestrian_crossing,dobro,6772,Жарка Васиљевића,residential,0.0
3212,pedestrian_crossing,dobro,6773,Nepoznata ulica,service,0.0
3213,pedestrian_crossing,dobro,6771,Стевана Милованова,residential,0.0
3214,pedestrian_crossing,dobro,6777,Стевана Милованова,residential,0.0
3215,pedestrian_crossing,dobro,6772,Жарка Васиљевића,residential,0.0
3216,pedestrian_crossing,dobro,6777,Стевана Милованова,residential,0.0
3217,pedestrian_crossing,dobro,6800,Косовска,tertiary,0.0
3218,pedestrian_crossing,dobro,6787,Александра Тишме,residential,0.0
3219,pedestrian_crossing,dobro,6800,Косовска,tertiary,0.0
3220,pedestrian_crossing,dobro,6787,Александра Тишме,residential,0.0
3221,pedestrian_crossing,dobro,6772,Жарка Васиљевића,residential,0.0
3222,pedestrian_crossing,dobro,6786,Nepoznata ulica,service,0.0
3223,pedestrian_crossing,dobro,6795,Епископа Висариона,residential,0.0
3224,pedestrian_crossing,dobro,6799,Шумадијска,residential,0.0
3225,pedestrian_crossing,dobro,6795,Епископа Висариона,residential,0.0
3226,pedestrian_crossing,dobro,6790,Ђорђа Јовановића,residential,0.0
3227,pedestrian_crossing,dobro,6799,Шумадијска,residential,0.0
3228,pedestrian_crossing,dobro,6800,Косовска,tertiary,0.0
3229,pedestrian_crossing,dobro,6790,Ђорђа Јовановића,residential,0.0
3230,pedestrian_crossing,dobro,6682,Кеј скојеваца,secondary,0.0
3231,pedestrian_crossing,dobro,6686,Nepoznata ulica,secondary,10.118516831614135
3232,pedestrian_crossing,dobro,6686,Nepoznata ulica,secondary,12.324809067418489
3233,pedestrian_crossing,dobro,6684,Кеј скојеваца,secondary,0.0
3234,pedestrian_crossing,dobro,6684,Кеј скојеваца,secondary,0.0
3235,pedestrian_crossing,dobro,6686,Nepoznata ulica,secondary,11.916289489928424
3236,pedestrian_crossing,dobro,6686,Nepoznata ulica,secondary,9.544960641337305
3237,pedestrian_crossing,dobro,8049,Nepoznata ulica,secondary,8.049617273329401
3238,pedestrian_crossing,dobro,8049,Nepoznata ulica,secondary,8.28892865113803
3239,pedestrian_crossing,dobro,8049,Nepoznata ulica,secondary,9.917576935217365
3240,pedestrian_crossing,dobro,2955,Nepoznata ulica,unclassified,0.0
3241,pedestrian_crossing,dobro,2996,Nepoznata ulica,unclassified,0.0
3242,pedestrian_crossing,dobro,2994,Петроварадинска чесма,secondary,0.0
3243,stop,dobro,3000,Nepoznata ulica,unclassified,0.0
3244,pedestrian_crossing,dobro,3003,Карловачки друм,secondary,0.0
3245,stop,dobro,3004,Nepoznata ulica,unclassified,0.0
3246,pedestrian_crossing,dobro,7916,Nepoznata ulica,service,89.0598523606986
3247,pedestrian_crossing,dobro,7916,Nepoznata ulica,service,98.80840213645371
3248,pedestrian_crossing,dobro,7916,Nepoznata ulica,service,92.28864127825905
3249,stop,dobro,7893,Војвођанска,secondary,8.18348560113443
3250,pedestrian_crossing,dobro,7916,Nepoznata ulica,service,98.77207596618926
3251,motorway_junction,dobro,7923,Nepoznata ulica,motorway,0.0
3251,motorway_junction,dobro,7929,Nepoznata ulica,motorway,0.0
3252,motorway_junction,dobro,7928,Nepoznata ulica,motorway,0.0
3252,motorway_junction,dobro,8209,Nepoznata ulica,motorway,0.0
3253,pedestrian_crossing,dobro,8181,Nepoznata ulica,service,0.0
3254,stop,dobro,8181,Nepoznata ulica,service,0.0
3255,stop,dobro,8350,Острошка,residential,0.0
3256,pedestrian_crossing,dobro,8350,Острошка,residential,0.0
3257,pedestrian_crossing,dobro,8363,Краља Петра I,secondary,0.0
3258,pedestrian_crossing,dobro,8364,Пролетерска,residential,0.0
3259,stop,dobro,8364,Пролетерска,residential,0.0
3260,pedestrian_crossing,dobro,8363,Краља Петра I,secondary,0.0
3261,pedestrian_crossing,dobro,8366,Јове Јовановића Змаја,residential,0.0
3262,stop,dobro,8366,Јове Јовановића Змаја,residential,0.0
3263,pedestrian_crossing,dobro,8361,Иве Лоле Рибара,service,0.0
3264,pedestrian_crossing,dobro,8369,Иве Лоле Рибара,residential,0.0
3265,pedestrian_crossing,dobro,8363,Краља Петра I,secondary,0.0
3266,pedestrian_crossing,dobro,8362,Nepoznata ulica,service,0.0
3267,stop,dobro,8225,Народне војске,unclassified,0.0
3268,pedestrian_crossing,dobro,8225,Народне војске,unclassified,0.0
3269,pedestrian_crossing,dobro,8363,Краља Петра I,secondary,0.0
3270,pedestrian_crossing,dobro,8371,Народне војске,residential,0.0
3271,stop,dobro,8371,Народне војске,residential,0.0
3272,stop,dobro,8459,Светозара Милетића,residential,0.0
3273,pedestrian_crossing,dobro,8459,Светозара Милетића,residential,0.0
3274,pedestrian_crossing,dobro,8363,Краља Петра I,secondary,0.0
3275,pedestrian_crossing,dobro,8459,Светозара Милетића,residential,0.0
3276,stop,dobro,8459,Светозара Милетића,residential,0.0
3277,pedestrian_crossing,dobro,8232,Краља Петра I,secondary,0.0
3278,pedestrian_crossing,dobro,8374,Краља Петра I,secondary,0.0
3279,pedestrian_crossing,dobro,8378,Саве Малешева,residential,0.0
3280,stop,dobro,8378,Саве Малешева,residential,0.0
3281,pedestrian_crossing,dobro,8373,Војина П. Алексића,residential,0.0
3282,pedestrian_crossing,dobro,8377,Краља Петра I,secondary,0.0
3283,pedestrian_crossing,dobro,8379,Светосавска,secondary,0.0
3284,pedestrian_crossing,dobro,8381,Војина П. Алексића,residential,0.0
3285,pedestrian_crossing,dobro,8458,Nepoznata ulica,service,0.0
3286,railway_crossing,dobro,8540,Партизанска,residential,82.25567013989652
3287,pedestrian_crossing,dobro,8252,Светосавска,secondary,0.0
3288,pedestrian_crossing,dobro,8465,Светозара Марковића,residential,0.0
3289,pedestrian_crossing,dobro,8466,Здравка Челара,residential,0.0
3290,pedestrian_crossing,dobro,8252,Светосавска,secondary,0.0
3291,pedestrian_crossing,dobro,8466,Здравка Челара,residential,0.0
3292,pedestrian_crossing,dobro,8483,Петра Драпшина,residential,0.0
3293,pedestrian_crossing,dobro,8252,Светосавска,secondary,0.0
3294,pedestrian_crossing,dobro,8483,Петра Драпшина,residential,0.0
3295,pedestrian_crossing,dobro,8255,Милентија Поповића,residential,0.0
3296,pedestrian_crossing,dobro,8250,Новосадска,tertiary,0.0
3297,pedestrian_crossing,dobro,6070,Константина Данила,residential,0.0
3298,pedestrian_crossing,dobro,6071,Игњата Павласа,residential,0.0
3299,pedestrian_crossing,dobro,6066,Илије Огњановића Абуказема,residential,0.0
3300,pedestrian_crossing,dobro,6082,Nepoznata ulica,service,0.0
3301,pedestrian_crossing,dobro,6070,Константина Данила,residential,0.0
3302,pedestrian_crossing,dobro,6086,Илије Огњановића Абуказема,residential,0.0
3303,pedestrian_crossing,dobro,6071,Игњата Павласа,residential,0.0
3304,pedestrian_crossing,dobro,6092,Исе Бајића,residential,0.0
3305,pedestrian_crossing,dobro,6071,Игњата Павласа,residential,0.0
3306,pedestrian_crossing,dobro,6086,Илије Огњановића Абуказема,residential,0.0
3306,pedestrian_crossing,dobro,6092,Исе Бајића,residential,0.0
3307,pedestrian_crossing,dobro,6129,Пролаз Милоша Хаџића,residential,0.0
3307,pedestrian_crossing,dobro,6120,Његошева,residential,0.0
3308,pedestrian_crossing,dobro,6064,Nepoznata ulica,service,0.0
3309,pedestrian_crossing,dobro,6061,Nepoznata ulica,service,0.0
3309,pedestrian_crossing,dobro,6100,Nepoznata ulica,service,0.0
3310,pedestrian_crossing,dobro,6058,Nepoznata ulica,service,0.0
3311,pedestrian_crossing,dobro,6099,Успенска,secondary,0.0
3312,pedestrian_crossing,dobro,6101,Успенска,secondary,0.0
3313,pedestrian_crossing,dobro,6063,Шафарикова,residential,0.0
3314,pedestrian_crossing,dobro,6130,Јосифа Руњанина,service,0.0
3315,pedestrian_crossing,dobro,6631,Трифковићев трг,residential,0.0
3316,pedestrian_crossing,dobro,6632,Трифковићев трг,residential,0.0
3317,pedestrian_crossing,dobro,6641,Светозара Милетића,residential,0.0
3318,pedestrian_crossing,dobro,6641,Светозара Милетића,residential,0.0
3318,pedestrian_crossing,dobro,6642,Грчкошколска,residential,0.0
3319,pedestrian_crossing,dobro,6631,Трифковићев трг,residential,0.0
3320,pedestrian_crossing,dobro,6136,Светозара Милетића,residential,0.0
3320,pedestrian_crossing,dobro,6138,Светозара Милетића,residential,0.0
3321,pedestrian_crossing,dobro,6632,Трифковићев трг,residential,0.0
3322,pedestrian_crossing,dobro,6148,Светозара Милетића,residential,0.0
3323,pedestrian_crossing,dobro,6807,Николајевска,living_street,0.0
3324,pedestrian_crossing,dobro,6126,Шафарикова,secondary,0.0
3325,pedestrian_crossing,dobro,6125,Шафарикова,secondary,0.0
3326,pedestrian_crossing,dobro,6131,Његошева,residential,0.0
3326,pedestrian_crossing,dobro,6133,Његошева,residential,0.0
3327,pedestrian_crossing,dobro,6134,Масарикова,residential,0.0
3327,pedestrian_crossing,dobro,6729,Масарикова,residential,0.0
3328,pedestrian_crossing,dobro,6817,Јована Суботића,secondary,0.0
3329,pedestrian_crossing,dobro,6691,Трг републике,tertiary,0.0
3330,pedestrian_crossing,dobro,6643,Грчкошколска,residential,0.0
3331,pedestrian_crossing,dobro,6703,Даничићева,tertiary,0.0
3332,pedestrian_crossing,dobro,6791,Златне греде,living_street,0.0
3333,pedestrian_crossing,dobro,6792,Николе Пашића,residential,0.0
3334,pedestrian_crossing,dobro,6799,Шумадијска,residential,0.0
3335,pedestrian_crossing,dobro,6702,Гимназијска,residential,0.0
3336,pedestrian_crossing,dobro,6703,Даничићева,tertiary,0.0
3337,pedestrian_crossing,dobro,6766,Даничићева,living_street,0.0
3338,pedestrian_crossing,dobro,6148,Светозара Милетића,residential,0.0
3338,pedestrian_crossing,dobro,6814,Светозара Милетића,residential,0.0
3339,pedestrian_crossing,dobro,6818,Војводе Бојовића,tertiary,0.0
3339,pedestrian_crossing,dobro,6838,Војводе Бојовића,tertiary,0.0
3340,pedestrian_crossing,dobro,6815,Јована Суботића,secondary,0.0
3341,pedestrian_crossing,dobro,6816,Вука Караџића,residential,0.0
3342,pedestrian_crossing,dobro,6819,Вука Караџића,residential,0.0
3343,pedestrian_crossing,dobro,6815,Јована Суботића,secondary,2.876066948781766
3344,pedestrian_crossing,dobro,6821,Ђорђа Марковића Кодера,residential,0.0
3345,stop,dobro,6821,Ђорђа Марковића Кодера,residential,0.0
3346,pedestrian_crossing,dobro,6701,Грозде Гајишин,residential,0.0
3347,pedestrian_crossing,dobro,6792,Николе Пашића,residential,0.0
3348,pedestrian_crossing,dobro,6810,Натошевићева,living_street,0.0
3349,pedestrian_crossing,dobro,6792,Николе Пашића,residential,6.632259516754531
3350,pedestrian_crossing,dobro,6792,Николе Пашића,residential,0.0
3351,pedestrian_crossing,dobro,6792,Николе Пашића,residential,0.0
3352,pedestrian_crossing,dobro,6828,Матице српске,residential,0.0
3353,pedestrian_crossing,dobro,11100,Петра Кочића,residential,0.0
3354,pedestrian_crossing,dobro,6962,Милана Ракића,residential,0.0
3355,pedestrian_crossing,dobro,11111,Темеринска,secondary,0.0
3356,pedestrian_crossing,dobro,6835,Трг Марије Трандафил,residential,6.600748024199821
3357,pedestrian_crossing,dobro,6841,Јована Суботића,secondary,0.0
3358,pedestrian_crossing,dobro,6835,Трг Марије Трандафил,residential,0.0
3359,pedestrian_crossing,dobro,6837,Јована Суботића,secondary,0.0
3360,pedestrian_crossing,dobro,6836,Трг Марије Трандафил,residential,0.0
3361,pedestrian_crossing,dobro,6846,Кисачка,tertiary,0.0
3362,pedestrian_crossing,dobro,6801,Ђорђа Јовановића,residential,0.0
3363,pedestrian_crossing,dobro,6800,Косовска,tertiary,0.0
3364,pedestrian_crossing,dobro,6801,Ђорђа Јовановића,residential,0.0
3365,pedestrian_crossing,dobro,6869,Nepoznata ulica,service,0.0
3366,pedestrian_crossing,dobro,6866,Милована Глишића,residential,0.0
3367,pedestrian_crossing,dobro,6884,Nepoznata ulica,service,0.0
3368,pedestrian_crossing,dobro,6891,Nepoznata ulica,service,0.0
3369,pedestrian_crossing,dobro,6896,Nepoznata ulica,service,0.0
3370,pedestrian_crossing,dobro,6848,Кисачка,tertiary,0.0
3371,pedestrian_crossing,dobro,6851,Темеринска,secondary,0.0
3372,pedestrian_crossing,dobro,6847,Темеринска,secondary,0.0
3373,pedestrian_crossing,dobro,6848,Кисачка,tertiary,6.821191184930766
3374,pedestrian_crossing,dobro,6822,Вука Караџића,residential,0.0
3375,stop,dobro,11096,Хаџић Светића,residential,0.0
3376,pedestrian_crossing,dobro,11096,Хаџић Светића,residential,0.0
3377,pedestrian_crossing,dobro,11138,Кисачка,tertiary,0.0
3378,pedestrian_crossing,dobro,6839,Лукијана Мушицког,residential,0.0
3379,pedestrian_crossing,dobro,6800,Косовска,tertiary,0.0
3380,pedestrian_crossing,dobro,6901,Марка Миљанова,residential,0.0
3381,pedestrian_crossing,dobro,6881,Матице српске,residential,0.0
3382,pedestrian_crossing,dobro,6883,Светосавска,residential,0.0
3383,pedestrian_crossing,dobro,6799,Шумадијска,residential,0.0
3384,pedestrian_crossing,dobro,6914,Nepoznata ulica,service,0.0
3385,pedestrian_crossing,dobro,6883,Светосавска,residential,0.0
3386,pedestrian_crossing,dobro,6915,Nepoznata ulica,service,0.0
3387,pedestrian_crossing,dobro,6913,Марка Миљанова,tertiary,0.0
3388,pedestrian_crossing,dobro,6923,Косовска,tertiary,0.0
3389,pedestrian_crossing,dobro,6918,Nepoznata ulica,service,0.0
3390,pedestrian_crossing,dobro,6961,Филипа Вишњића,residential,0.0
3391,pedestrian_crossing,dobro,6961,Филипа Вишњића,residential,0.0
3392,pedestrian_crossing,dobro,6945,Nepoznata ulica,service,0.0
3393,pedestrian_crossing,dobro,6934,Nepoznata ulica,service,0.0
3394,pedestrian_crossing,dobro,6955,Павла Стаматовића,residential,0.0
3395,pedestrian_crossing,dobro,6965,Алмашка,residential,0.0
3396,pedestrian_crossing,dobro,6958,Nepoznata ulica,service,0.0
3397,pedestrian_crossing,dobro,6960,Nepoznata ulica,service,0.0
3398,pedestrian_crossing,dobro,6966,Коче Коларова,residential,0.0
3399,stop,dobro,6998,Милоша Обилића,residential,0.0
3400,pedestrian_crossing,dobro,6998,Милоша Обилића,residential,0.0
3401,pedestrian_crossing,dobro,6963,Светосавска,residential,0.0
3402,pedestrian_crossing,dobro,11101,Пећка,residential,0.0
3403,pedestrian_crossing,dobro,11118,Темеринска,secondary,0.0
3404,pedestrian_crossing,dobro,6999,Алмашка,residential,0.0
3404,pedestrian_crossing,dobro,6965,Алмашка,residential,0.0
3405,pedestrian_crossing,dobro,11124,Доситејева,residential,0.0
3405,pedestrian_crossing,dobro,11135,Доситејева,residential,0.0
3406,pedestrian_crossing,dobro,7001,Темеринска,secondary,0.0
3407,pedestrian_crossing,dobro,7000,Текелијина,residential,0.0
3408,pedestrian_crossing,dobro,7002,Гундулићева,tertiary,0.0
3409,pedestrian_crossing,dobro,11156,Nepoznata ulica,service,0.0
3410,pedestrian_crossing,dobro,11157,Nepoznata ulica,service,0.0
